8516945	40.8103	-73.7649	T	Kings Point, NY
8516990	40.7933	-73.7817	T	Willets Point, NY
8516999	40.6233	-73.7833	T	J.F.K. International Airport, NY
8517125	40.7983	-73.8133	T	Whitestone, NY
8517137	40.5883	-73.8200	T	Beach Channel (bridge), NY
8517201	40.6450	-73.8367	T	North Channel Bridge, Grassy Bay, NY
8517251	40.7610	-73.8504	T	Worlds Fair Marina, Flushing Bay, NY
8517276	40.7833	-73.8567	T	College Point, Flushing Bay, NY
8517381	40.6300	-73.8850	T	Canarsie, NY
8517394	40.5783	-73.8883	T	Barren Island, Rockaway Inlet, NY
8517401	40.7867	-73.9217	T	Hell Gate, Wards Island, NY
8517519	40.6083	-73.9217	T	Mill Basin, NY
8517531	40.5850	-73.9250	T	Plumb Beach Channel, NY
8517673	40.7400	-73.9617	T	Hunters Point, Newtown Creek, NY
8517732	40.7067	-73.9750	T	Wallabout Bay, Brooklyn Navy Yard, NY
8517741	40.5700	-73.9833	T	Coney Island, NY
8517756	40.5812	-73.9338	T	Kingsborough, Sheepshead Bay, NY
8517811	40.5900	-73.9983	T	Norton Point, Gravesend Bay, NY
8517847	40.7033	-73.9950	T	Brooklyn Bridge, NY
8517921	40.6650	-74.0133	T	Gowanus Bay, NY
8517942	40.6083	-74.0350	T	Fort Hamilton, The Narrows, NY
8518091	40.9617	-73.6717	T	Rye Beach, NY
8518490	40.8933	-73.7817	T	New Rochelle, NY
8518526	40.8050	-73.7950	T	Throgs Neck, Fort Schuyler, NY
8518621	40.8000	-73.8733	T	Hunts Point, NY
8518635	40.7983	-73.8983	T	North Brother Island, NY
8518639	40.8017	-73.9067	T	Port Morris (Stony Point), NY
8518643	40.8000	-73.9283	T	Harlem River, Randalls Island, NY
8518668	40.7767	-73.9417	T	Horns Hook, East 90th Street, NY
8518687	40.7583	-73.9583	T	Queensboro Bridge, NY
8518695	40.7467	-73.9683	T	East 41st Street, New York City, NY
8518699	40.7117	-73.9683	T	Williamsburg Bridge, NY
8518750	40.7006	-74.0142	T	NEW YORK (The Battery), NY
8518902	40.8683	-73.9333	T	Dyckman Street, Ferry Slip, NY
8518903	40.8783	-73.9250	T	Spuyten Duyvil Creek ent., N.Y., NY
8518905	40.9033	-73.9167	T	Riverdale, N.Y., NY
8518919	41.0783	-73.8700	T	Tarrytown, NY
8518924	41.2183	-73.9633	T	Haverstraw, NY
8518934	41.5000	-73.9833	T	Beacon, Flushkill, NY
8518935	41.5000	-74.0067	T	Newburgh, NY
8518939	41.5833	-73.9500	T	New Hamburg, NY
8518945	41.7000	-73.9333	T	Poughkeepsie, NY
8518949	41.2883	-73.9317	T	Peekskill, NY
8518951	41.7833	-73.9500	T	Hyde Park, NY
8518962	42.0139	-73.9392	T	TURKEY POINT, HUDSON RIVER, NY
8518964	42.0583	-73.9167	T	Tivoli, NY
8518974	42.2500	-73.8000	T	Hudson, NY
